ID,ONETCode,Gender,Age,White,AfnAmn,AsnPI,HispLat,NAorAI,Other,OthrTxt,Educ,HSGPA,HS4,HSTotal,ColGPA,ColGPA4,ColGPATotal,CurrEmpl,AvgHrs,JobTitle,Mgmt,NumMgmt,Salary,CHIncome,Rltnshp,Chldrn,NumChlrn,USLadder,CommLadd,OrgLadd,X1,countryCode,countryName,block
945,11.3051.01,2,49,1,NA,NA,NA,NA,NA,NA,5,3.6,1,NA,3.4,1,NA,1,48,QA Manager,1,18,NA,NA,2,1,2,8,10,9,935,US,United States,0
1161,13.2072.00,1,40,1,NA,NA,NA,NA,NA,NA,5,3.7,1,NA,3.5,1,NA,1,40,Loan Officer,2,NA,NA,NA,1,2,NA,6,6,6,1140,US,United States,0
1162,13.2072.00,1,40,1,NA,NA,NA,NA,NA,NA,5,3.7,1,NA,3.5,1,NA,1,40,Loan Officer,2,NA,NA,NA,1,2,NA,6,6,6,1140,US,United States,0
753,NA,2,30,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,2.4,1,NA,2,NA,homeworker,2,NA,NA,NA,2,2,NA,3,2,2,745,US,United States,0
1050,NA,1,49,1,NA,NA,NA,NA,NA,NA,2,3,1,NA,0,2,0,1,30,Self Employed,2,NA,12000,3000,3,1,1,2,4,7,1039,US,United States,0
544,27.3041.00,1,44,NA,NA,NA,1,NA,NA,NA,4,3.4,1,NA,4,1,NA,1,40,Editor,1,3,NA,NA,1,2,NA,5,8,10,540,US,United States,0
830,25.3011.00,1,21,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,2.5,1,NA,1,36,Instructor,2,NA,20000,9000,1,2,NA,4,5,4,821,US,United States,0
35,41.4011.00,1,54,1,NA,NA,NA,NA,NA,NA,2,3.7,1,NA,NA,NA,NA,1,35,health care sales,2,NA,35000,3500,1,2,NA,4,4,3,35,US,United States,0
455,43.6014.00,2,34,1,NA,NA,NA,NA,NA,NA,4,2.5,1,NA,3.25,1,NA,1,72,Secretary/Bookkeeper/Mom,2,NA,NA,NA,2,1,2,2,6,10,451,US,United States,0
359,43.3071.00,2,28,1,NA,NA,NA,NA,NA,NA,4,3,1,NA,3.5,1,NA,1,40,banker,2,NA,NA,NA,1,1,1,5,5,5,357,US,United States,0
393,NA,1,29,1,NA,NA,NA,NA,NA,NA,5,85.5,2,96,NA,2,100,1,20,Casual Relief,2,NA,20000,4000,2,2,NA,6,7,7,390,US,United States,0
239,NA,1,48,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,NA,1,NA,2,NA,Unemployed,2,NA,0,NA,2,2,NA,4,4,10,239,US,United States,0
820,35.1012.00,1,29,1,NA,NA,NA,NA,NA,NA,3,3.25,1,NA,3.5,1,NA,1,50,Crew Leader,2,NA,NA,2700,2,1,2,2,5,8,811,US,United States,0
1101,31.9092.00,2,40,1,NA,NA,NA,NA,NA,NA,4,3.8,1,NA,4,1,NA,1,25,Medical Assistant/Admin Assistant,2,NA,NA,NA,2,1,2,6,7,7,1089,US,United States,0
1049,27.3043.05,2,65,1,NA,NA,NA,NA,NA,NA,5,3.7,1,NA,3.8,1,NA,2,NA,author,2,NA,10000,5000,2,1,2,6,6,6,1038,US,United States,0
818,11.1021.00,2,36,1,NA,NA,NA,NA,NA,NA,4,3.87,1,NA,4,1,NA,1,43,Shift Supervisor A,1,18,NA,NA,1,2,NA,3,5,3,810,US,United States,0
255,29.2012.00,2,41,1,NA,NA,NA,NA,NA,NA,4,3.9,1,NA,3.8,1,NA,1,32,medical laboratory technician,2,NA,NA,NA,2,2,NA,5,8,7,254,US,United States,0
632,NA,2,23,1,NA,NA,NA,NA,NA,NA,3,4.3,1,NA,3.4,1,NA,2,NA,Student Trainee (co-op),2,NA,NA,NA,1,2,NA,7,7,4,628,US,United States,0
364,43.6013.00,2,32,1,NA,NA,NA,NA,NA,NA,4,3.75,1,NA,3,1,NA,1,45,MEDICAL BILLING,2,NA,NA,NA,2,2,NA,6,6,7,362,US,United States,0
927,NA,2,42,1,NA,NA,NA,NA,NA,NA,3,1.7,1,NA,3.5,1,NA,2,NA,HOMEMAKER,1,2,0,2300,2,1,2,7,8,6,917,US,United States,0
1175,41.2031.00,2,24,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,3.5,1,NA,1,15,Sales Associate,2,NA,7500,7500,1,2,NA,8,5,1,1152,US,United States,0
128,13.1081.00,1,35,1,NA,NA,NA,NA,NA,NA,5,3.4,1,NA,3.5,1,NA,1,40,logistics trainer,1,7,40000,4000,1,2,NA,6,4,3,128,US,United States,0
1072,35.3031.00,1,21,1,NA,NA,NA,NA,NA,NA,3,3.6,1,NA,3.2,1,NA,1,10,Server,2,NA,15000,1500,1,2,NA,4,5,4,1061,US,United States,0
84,27.1025.00,1,25,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,2,NA,1,40,Kitchen cabinetry designer,2,NA,36000,3600,1,2,NA,3,5,7,84,US,United States,0
307,19.4061.00,2,33,1,NA,NA,NA,NA,NA,NA,6,3.6,1,NA,3.2,1,NA,1,40,Research Assistant,2,NA,18000,1800,1,2,NA,5,5,3,305,US,United States,0
1228,NA,2,38,1,NA,NA,NA,NA,NA,NA,7,3.5,1,NA,3.5,1,NA,1,50,Postdoctoral Fellow,2,NA,NA,NA,2,2,NA,8,8,6,1197,US,United States,0
226,11.3021.00,2,48,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.75,1,NA,1,40,Director of IT,1,5,42000,8500,2,1,5,8,8,7,226,US,United States,0
447,29.1141.00,2,44,1,NA,NA,NA,NA,NA,NA,4,4,1,NA,4,1,NA,1,40,RN,2,NA,NA,NA,2,1,2,6,6,8,443,US,United States,0
306,NA,2,25,1,NA,NA,NA,NA,NA,NA,2,2.4,1,NA,NA,NA,NA,1,35,Self-Employed,2,NA,5000,1300,1,2,NA,4,6,4,304,US,United States,0
1148,43.5081.02,2,21,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,2.6,1,NA,1,32,Pricing Specialist,1,40,17888,1788,1,2,NA,4,4,2,1130,US,United States,0
622,41.2011.00,2,26,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,3.6,1,NA,1,50,cashier,2,NA,30000,3000,2,2,NA,5,4,6,618,US,United States,0
903,15.1134.00,2,33,NA,NA,1,NA,NA,NA,NA,6,7.2,1,NA,8,1,NA,1,40,xml technical member,2,NA,NA,NA,2,1,2,5,4,6,894,US,United States,0
846,15.1151.00,1,28,1,NA,NA,NA,NA,NA,NA,4,2.7,1,NA,3,1,NA,1,40,Help Desk,2,NA,27000,4500,1,2,NA,3,4,5,837,US,United States,0
1236,NA,2,31,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,3.5,1,NA,2,NA,Stat at home mom,1,2,0,NA,2,1,1,9,8,9,1203,US,United States,0
92,NA,1,24,NA,NA,1,NA,NA,NA,NA,5,3.9,1,NA,3.33,1,NA,2,NA,Student,2,NA,0,NA,1,2,NA,7,5,6,92,US,United States,0
431,NA,1,24,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,4,1,NA,2,NA,Student,2,NA,2000,1000,1,2,NA,7,8,9,427,US,United States,0
387,37.2012.00,2,26,1,NA,NA,NA,NA,NA,NA,2,2.6,1,NA,NA,2,NA,1,30,Housekeeping,2,NA,16000,2400,1,2,NA,5,2,4,384,US,United States,0
82,27.1024.00,2,26,NA,NA,NA,1,NA,NA,NA,4,3.5,1,NA,3.9,1,NA,1,38,Graphic Design,2,NA,35000,6000,1,2,NA,7,8,9,82,US,United States,0
1040,41.2031.00,2,25,NA,NA,NA,1,NA,NA,NA,5,3.2,1,NA,3.1,1,NA,1,43,Sales Associate,2,NA,45000,NA,1,2,NA,7,7,9,1029,US,United States,0
97,23.1012.00,2,28,1,NA,NA,NA,NA,NA,NA,8,3.76,1,NA,3.8,1,NA,1,45,Judicial Law Clerk,2,NA,40000,5000,1,2,NA,5,4,4,97,US,United States,0
834,35.3011.00,2,28,1,NA,NA,NA,NA,NA,NA,3,3.3,1,NA,3.1,1,NA,1,45,bartender,2,NA,24000,2400,2,2,NA,6,4,8,825,US,United States,0
328,25.1121.00,2,36,NA,NA,1,NA,NA,NA,NA,5,3,1,NA,3,1,NA,1,30,Music Teacher,2,NA,17500,7400,2,2,NA,4,4,4,326,US,United States,0
745,41.2031.00,1,26,1,NA,NA,1,NA,NA,NA,2,3,1,NA,3,1,NA,2,NA,Sales Associate,2,NA,NA,NA,1,2,NA,3,2,1,737,US,United States,0
200,43.6014.00,2,24,NA,NA,NA,1,NA,NA,NA,4,3.7,1,NA,3.6,1,NA,1,30,Secretary,2,NA,20000,2000,1,2,NA,4,4,4,200,US,United States,0
813,NA,2,24,1,NA,NA,NA,NA,NA,NA,6,4.47,2,5,3.62,1,NA,1,40,Graduate Student,2,NA,NA,NA,2,2,NA,6,5,1,805,US,United States,0
1085,NA,1,42,NA,NA,NA,NA,NA,1,Human,3,3,1,NA,3.2,1,NA,2,NA,Slacker,1,1,8000,8000,1,2,NA,10,1,6,1074,US,United States,0
146,11.3031.02,1,49,1,NA,NA,NA,NA,NA,NA,5,3.75,1,NA,3.2,1,NA,1,40,financial advisor,2,NA,73000,8600,2,1,3,7,8,8,146,US,United States,0
737,41.2011.00,2,21,1,NA,NA,NA,NA,NA,NA,2,2.9,1,NA,NA,2,NA,1,39,Cashier,2,NA,17056,3369,1,2,NA,2,3,5,729,US,United States,0
28,15.1142.00,2,33,1,NA,NA,NA,NA,NA,NA,5,3.6,1,NA,3.7,1,NA,1,44,Server Administrator,1,11,55000,8500,2,2,NA,4,4,4,28,US,United States,0
384,17.1011.00,1,50,NA,NA,1,NA,NA,NA,NA,6,3.99,1,NA,3.3,1,NA,1,40,Enterprise Architect,2,NA,170000,3400,2,1,3,7,6,6,381,US,United States,0
626,43.4171.00,2,23,NA,NA,1,NA,NA,NA,NA,3,2,1,NA,2.6,1,NA,1,20,Receptionist,2,NA,NA,NA,1,2,NA,4,3,4,622,US,United States,0
1221,NA,2,30,1,NA,NA,NA,NA,NA,NA,8,5,2,6,3.5,1,NA,1,30,Resource coordinator,1,3,60000,8000,2,2,NA,5,3,9,1192,US,United States,0
46,43.5071.00,2,40,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,1,NA,1,40,receiving associate,2,NA,24000,7500,2,1,3,3,5,2,46,US,United States,0
639,51.9198.00,2,20,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.5,1,NA,1,60,Worker,2,NA,NA,NA,1,2,NA,4,4,5,46,US,United States,0
1160,41.4012.00,2,50,1,NA,NA,NA,NA,NA,NA,3,3.25,1,NA,3,1,NA,1,41,sales,2,NA,28000,2800,2,2,NA,3,3,5,1139,US,United States,0
1158,41.4012.00,2,50,1,NA,NA,NA,NA,NA,NA,3,3.25,1,NA,3,1,NA,1,41,sales,2,NA,28000,2800,2,2,NA,3,3,5,1139,US,United States,0
1163,NA,2,34,NA,NA,1,NA,NA,NA,NA,5,NA,2,4,NA,1,NA,2,NA,Homemaker,1,2,0,NA,2,1,2,4,5,5,1141,US,United States,0
209,11.3031.02,2,30,NA,1,NA,NA,NA,NA,NA,5,3.5,1,NA,4,1,NA,1,40,Finance Director,1,10,75000,7500,2,2,NA,9,9,9,209,US,United States,0
461,NA,2,26,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.2,1,NA,2,NA,Homemaker,2,NA,0,2200,2,1,1,3,5,1,457,US,United States,0
508,47.2031.01,1,42,1,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,1,NA,1,36,carpenter,2,NA,NA,NA,2,2,NA,4,4,7,504,US,United States,1
844,43.4051.00,2,33,NA,NA,NA,1,NA,NA,NA,2,3.2,1,NA,NA,2,NA,1,40,customer service rep,2,NA,32000,9800,3,2,NA,5,7,8,835,US,United States,0
318,11.2022.00,1,28,NA,NA,1,NA,NA,NA,NA,5,3.5,1,NA,3.2,1,NA,1,40,Area Manager,1,40,50000,1000,2,2,NA,7,8,8,316,US,United States,0
961,43.9021.00,2,48,1,NA,NA,NA,NA,NA,NA,2,3,1,NA,0,2,0,1,35,Data Entry,2,NA,22000,6700,2,1,4,2,1,2,951,US,United States,0
756,25.1191.00,2,27,1,NA,NA,NA,NA,NA,NA,6,3.8,1,NA,3.3,1,NA,1,60,graduate student and course instructor,2,NA,13500,1350,1,2,NA,6,5,6,748,US,United States,0
636,25.2031.00,2,67,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,3.8,1,NA,2,NA,Retired substitute teacher,2,NA,NA,NA,3,1,2,8,9,8,632,US,United States,0
445,11.2022.00,2,59,1,NA,NA,NA,NA,NA,NA,4,2.75,1,NA,3.5,1,NA,2,NA,sales manager,1,NA,NA,NA,3,1,3,7,4,9,441,US,United States,0
371,43.4051.00,2,56,1,NA,NA,NA,NA,NA,NA,2,3.5,1,NA,NA,2,NA,1,30,Client Specialist,2,NA,25000,7500,2,1,2,8,8,6,369,US,United States,0
227,41.4011.00,2,21,NA,1,NA,NA,NA,NA,NA,3,3,1,NA,3.1,1,NA,1,35,Associate,2,NA,46000,4600,1,2,NA,5,5,6,227,US,United States,0
469,41.2011.00,1,28,1,NA,NA,NA,NA,NA,NA,5,3.3,1,NA,3,1,NA,1,35,Cashier,2,NA,15000,3000,2,2,NA,4,1,5,465,US,United States,0
1272,NA,2,23,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,2.7,1,NA,2,NA,n/a,2,NA,NA,NA,2,1,1,3,4,1,1229,US,United States,0
89,19.4099.03,2,26,NA,NA,NA,1,NA,NA,NA,4,2.8,1,NA,3.5,1,NA,1,48,Telemetry technician,2,NA,31000,5000,2,1,2,4,5,5,89,US,United States,0
889,NA,2,23,1,NA,NA,NA,1,NA,NA,2,2.8,1,NA,0,2,NA,2,NA,unemployed,2,NA,0,0,3,2,NA,2,1,1,880,US,United States,0
51,NA,1,38,1,NA,NA,NA,NA,NA,NA,3,2.8,1,NA,2,1,NA,2,NA,unemployed,2,NA,30000,6000,2,1,3,4,2,1,51,US,United States,0
811,43.4051.00,2,40,1,NA,NA,NA,NA,NA,NA,3,3.7,1,NA,3.4,1,NA,1,40,Customer Service Rep,2,NA,NA,NA,1,1,1,4,6,7,803,US,United States,0
308,11.1021.00,1,38,1,NA,NA,NA,NA,NA,NA,6,4,1,NA,3.2,1,NA,1,40,Middle Manager,1,8,NA,NA,2,2,NA,7,8,8,306,US,United States,0
1031,15.1199.01,2,61,NA,1,NA,NA,NA,NA,NA,3,3.8,1,NA,2.5,1,NA,2,NA,Was a Software Quality Assurance Analyst,2,NA,0,2900,1,1,1,3,3,3,1020,US,United States,0
476,41.9031.00,1,37,1,NA,1,NA,NA,NA,NA,5,3.6,1,NA,3.9,1,NA,1,50,Sales Engineer,2,NA,NA,NA,2,1,4,5,7,5,472,US,United States,0
353,13.2011.01,1,28,1,NA,NA,NA,NA,NA,NA,5,3.01,1,NA,3.2,1,NA,1,45,Accountant,1,4,26000,4000,2,1,3,2,1,3,351,US,United States,0
785,25.2031.00,2,25,NA,1,NA,NA,NA,NA,NA,5,3,1,NA,3.5,1,NA,1,30,Teacher,2,NA,40000,5000,1,2,NA,5,6,7,777,US,United States,0
573,15.1151.00,1,60,1,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,2,NA,1,42,Computer Technician,1,3,30000,6000,2,2,NA,5,5,8,569,US,United States,0
240,NA,2,21,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,3.7,1,NA,2,NA,student,2,NA,NA,NA,2,2,NA,7,7,4,240,ZZ,Unknown,0
1139,27.1024.00,1,53,NA,NA,NA,1,NA,NA,NA,4,3.7,2,4,3.5,1,NA,1,40,Graphic Artist,2,NA,84000,8400,3,1,1,6,7,8,1121,US,United States,0
809,19.4061.00,2,24,1,NA,NA,NA,NA,NA,NA,5,3.96,1,NA,3.11,1,NA,1,20,Research Assistant,2,NA,NA,NA,2,2,NA,7,7,6,801,US,United States,0
1119,41.4012.00,1,54,1,NA,NA,NA,NA,NA,NA,5,2.75,1,NA,2.4,1,NA,1,63,Route Sales Trainee,2,NA,40000,5000,2,1,2,4,6,2,1104,US,United States,0
1269,27.3041.00,2,29,1,NA,NA,NA,NA,NA,NA,6,3.9,1,NA,3.83,1,NA,1,50,Managing Editor,1,200,NA,NA,2,2,NA,9,6,8,1227,US,United States,0
1270,27.3041.00,2,29,1,NA,NA,NA,NA,NA,NA,6,3.9,1,NA,3.83,1,NA,1,50,Managing Editor,1,200,NA,NA,2,2,NA,9,6,8,1227,US,United States,0
734,19.4061.00,2,21,1,NA,NA,NA,NA,NA,NA,3,4.6,2,5,3.78,1,NA,1,3,Research Assistant,2,NA,1000,2000,1,2,NA,6,8,7,726,US,United States,0
228,43.6014.00,2,30,1,NA,NA,NA,NA,NA,NA,4,2.1,1,NA,3.9,1,NA,1,15,personal assistent,2,NA,NA,NA,1,2,NA,3,3,5,228,SE,Sweden,2
1063,27.4021.00,2,42,1,NA,NA,NA,NA,NA,NA,6,3,1,NA,3,1,NA,1,35,Staff Photographer,2,NA,NA,NA,1,2,NA,5,6,9,1052,FR,France,0
158,43.5061.00,2,27,1,NA,NA,NA,NA,NA,NA,2,2.7,1,NA,NA,NA,NA,1,37,Inventory Associate,2,NA,NA,NA,2,2,NA,5,6,8,158,DE,Germany,0
64,25.2031.00,2,34,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.6,1,NA,1,51,Teacher,1,30,NA,NA,2,2,NA,5,6,7,64,NL,Netherlands,0
511,NA,1,30,1,NA,NA,NA,NA,NA,NA,5,3.92,1,NA,3.68,1,NA,2,NA,n/a,2,NA,0,NA,2,2,NA,4,5,2,507,RO,Romania,0
968,15.1131.00,1,29,1,NA,NA,NA,NA,NA,NA,5,3.4,1,NA,3.4,1,NA,1,40,Software Engineer,2,NA,65000,6500,3,2,NA,8,8,8,958,US,United States,0
312,43.4051.00,1,40,1,NA,NA,NA,NA,NA,NA,2,3.5,1,NA,NA,2,NA,1,40,customer servicer representative/sales,2,NA,35000,7000,2,2,NA,5,5,3,310,ZZ,Unknown,0
523,NA,1,24,1,NA,NA,NA,NA,NA,NA,3,2,1,NA,3,1,NA,2,NA,n/a,2,NA,NA,1500,2,1,2,4,3,1,519,US,United States,0
1073,NA,1,23,1,NA,NA,NA,NA,NA,NA,3,3.9,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062,US,United States,0
711,11.3031.02,2,36,1,1,NA,1,NA,NA,NA,4,3.5,1,NA,3.7,1,NA,1,40,Financial advisor,1,10,NA,NA,2,1,3,4,4,3,705,US,United States,0
840,41.1011.00,1,21,1,NA,NA,NA,NA,NA,NA,3,3.8,1,NA,3.8,1,NA,1,38,Retail Supervisor,1,6,31000,3100,1,2,NA,4,6,5,831,ZZ,Unknown,0
1076,11.9121.01,2,26,1,NA,NA,NA,NA,NA,NA,5,3.9,1,NA,3.6,1,NA,1,40,Research Program Coordinator,2,NA,NA,NA,1,2,NA,4,4,3,1065,US,United States,0
837,11.1021.00,2,45,1,NA,NA,NA,NA,NA,NA,2,2.8,1,NA,NA,2,NA,1,40,office manager,1,3,35000,5300,2,2,NA,3,5,8,828,US,United States,0
362,NA,2,43,NA,NA,1,NA,NA,NA,NA,7,4,1,NA,3.8,1,NA,1,40,scientist,2,NA,55000,9500,2,1,2,5,5,4,360,US,United States,0
253,15.1133.00,1,50,1,NA,NA,NA,NA,NA,NA,5,NA,2,100,3.67,1,NA,2,NA,Senior Software Engineer,2,NA,115000,1150,2,1,2,6,6,8,252,US,United States,0
1058,43.3071.00,2,60,1,NA,NA,NA,NA,NA,NA,6,3.5,1,NA,3.6,1,NA,1,40,bank teller,2,NA,NA,NA,2,2,NA,5,6,1,1047,US,United States,0
712,29.1051.00,2,39,1,NA,NA,NA,NA,NA,NA,7,3.2,1,NA,3.6,1,NA,1,35,pharmacist,2,NA,125000,2150,2,1,1,9,7,8,706,US,United States,0
700,11.9141.00,1,36,1,NA,NA,NA,NA,NA,NA,3,3.5,1,NA,3.8,1,NA,1,35,PROPERTY MANAGER,1,3,15000,1500,1,1,1,3,5,6,694,US,United States,0
1067,23.1011.00,1,34,1,NA,NA,NA,NA,NA,NA,8,3.85,1,NA,3.4,1,NA,1,40,Lawyer,1,6,NA,NA,1,2,NA,7,7,8,1056,US,United States,0
1134,15.1134.00,2,58,1,NA,NA,NA,NA,NA,NA,8,3.9,1,NA,4,1,NA,1,30,web designer,1,1,NA,NA,1,2,NA,4,3,6,1116,US,United States,0
1110,11.1021.00,1,45,1,NA,NA,NA,NA,NA,NA,3,3.2,1,NA,3.5,1,NA,1,45,Project Manager,1,15,75000,7500,2,1,3,7,6,8,1098,US,United States,0
1111,11.1021.00,1,45,1,NA,NA,NA,NA,NA,NA,3,3.2,1,NA,3.5,1,NA,1,45,Project Manager,1,15,75000,7500,2,1,3,7,6,8,1098,US,United States,0
1118,25.1121.00,2,24,1,NA,NA,NA,NA,NA,NA,5,3.78,1,NA,3.98,1,NA,1,41,Music Educator,2,NA,NA,NA,2,2,NA,6,7,6,1103,US,United States,0
1017,43.4121.00,1,31,1,NA,NA,NA,NA,NA,NA,6,4.2,1,NA,3.5,1,NA,1,30,Library assistant,2,NA,NA,NA,1,2,NA,5,5,6,1006,ZZ,Unknown,0
616,25.2031.00,2,54,1,NA,NA,NA,NA,NA,NA,5,3.8,1,NA,3,1,NA,1,40,TEACHER ASSISTANT,2,NA,NA,NA,2,1,3,6,6,3,612,US,United States,0
1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,US,United States,0
957,27.2042.02,2,51,1,NA,NA,NA,NA,NA,NA,5,2.7,1,NA,3,1,NA,1,20,Musician,2,NA,20000,9000,2,2,NA,5,7,8,947,US,United States,0
1010,15.1151.00,1,48,1,NA,NA,NA,NA,NA,NA,4,3.1,1,NA,3,1,NA,1,40,IT Support Specialist,2,NA,36000,5000,2,1,1,6,6,6,999,US,United States,0
4,11.1011.00,2,43,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,3.8,1,NA,1,36,Owner/CEO,1,1,50000,6000,2,2,NA,6,8,10,4,US,United States,0
278,11.1021.00,2,34,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.8,1,NA,1,40,PROJECT MANAGER,1,17,70000,7000,1,2,NA,7,9,8,277,US,United States,0
953,NA,1,61,1,NA,NA,NA,NA,NA,NA,3,2,1,NA,0,1,NA,2,NA,retired,1,0,0,1600,3,1,2,5,5,5,943,US,United States,0
78,11.3031.01,1,29,1,NA,NA,NA,NA,NA,NA,5,3.78,2,5,3.2,1,NA,1,42,Controller,1,1,55000,5500,1,2,NA,7,5,4,78,US,United States,0
283,43.6014.00,2,42,1,NA,NA,NA,NA,NA,NA,2,3.6,1,NA,2.7,1,NA,1,36,PROGRAM TECHNICIAN,2,NA,32000,1100,2,1,4,6,8,3,282,US,United States,0
1262,15.1143.01,2,56,1,NA,NA,NA,NA,NA,NA,3,3.9,1,NA,3.9,1,NA,1,45,telecom engineer,2,NA,NA,NA,1,2,NA,5,7,5,1223,US,United States,0
1263,15.1143.01,2,56,1,NA,NA,NA,NA,NA,NA,3,3.9,1,NA,3.9,1,NA,1,45,telecom engineer,2,NA,NA,NA,1,2,NA,5,7,5,1223,US,United States,0
373,41.2011.00,2,55,1,NA,NA,NA,NA,NA,NA,3,3.25,1,NA,3,1,NA,1,20,Cashier/Sales,2,NA,NA,NA,2,2,NA,4,4,5,371,US,United States,0
215,53.3041.00,1,21,NA,NA,NA,1,NA,NA,NA,3,3.4,1,NA,3.5,1,NA,1,15,Cab Driver,2,NA,30000,6000,2,2,NA,7,5,8,215,US,United States,0
1173,NA,2,52,1,NA,NA,NA,NA,NA,NA,3,288,1,NA,NA,2,3,2,NA,na,1,12,35000,9800,2,1,2,4,4,4,1150,US,United States,0
529,27.3043.05,2,44,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,1,NA,1,30,freelancer,2,NA,NA,NA,2,1,4,6,6,5,525,US,United States,0
39,25.1191.00,1,32,NA,NA,NA,NA,NA,1,middle eastern,6,3.2,2,NA,2.9,2,NA,1,40,visiting teaching assistant,2,NA,15,12,2,1,1,5,5,4,39,US,United States,0
1089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078,US,United States,0
1128,11.1011.00,2,40,1,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,1,NA,1,80,CEO,1,0,NA,NA,1,2,NA,6,6,10,1111,US,United States,0
1129,11.1011.00,2,40,1,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,1,NA,1,80,CEO,1,0,NA,NA,1,2,NA,6,6,10,1111,US,United States,0
838,47.2031.01,1,22,1,NA,NA,NA,NA,NA,NA,2,2.5,1,NA,0,1,NA,1,30,Carpenter,1,NA,NA,NA,1,2,NA,7,9,5,829,US,United States,0
940,15.1131.00,1,33,1,NA,NA,NA,NA,NA,NA,2,2.7,1,NA,NA,2,NA,1,40,Programmer/Designer,2,NA,NA,NA,2,2,NA,4,6,6,930,US,United States,0
579,35.3022.01,2,28,1,NA,NA,NA,NA,NA,NA,3,3,1,NA,2.8,1,NA,1,35,Barista,2,NA,NA,NA,1,2,NA,3,3,3,575,US,United States,0
427,17.2051.00,1,52,1,NA,NA,NA,NA,NA,NA,5,3.53,1,NA,3.65,1,NA,1,40,Civil Engineer,2,NA,68000,7500,2,1,3,8,8,6,253,US,United States,0
819,15.1121.00,1,49,NA,NA,1,NA,NA,NA,NA,5,2.5,1,NA,3.53,1,NA,2,NA,Reports Analyst,2,NA,52000,8400,2,1,2,8,7,6,253,US,United States,0
254,11.3071.02,1,38,NA,NA,NA,1,NA,NA,NA,4,2.75,1,NA,3,1,NA,1,45,Warehouse Supervisor,2,NA,40000,4000,2,1,2,6,6,7,253,US,United States,0
139,41.1011.00,2,23,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,3.9,1,NA,1,44,store manager,1,10,36900,5200,1,2,NA,5,6,9,139,US,United States,0
547,NA,2,33,1,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,1,NA,2,NA,N/A,2,NA,0,NA,2,1,4,2,3,2,543,US,United States,0
310,39.1021.00,2,40,1,NA,NA,NA,NA,NA,NA,5,3.33,1,NA,3.33,1,NA,1,25,salon owner,1,3,20000,3500,2,1,1,7,7,10,308,US,United States,0
1027,15.1151.00,1,31,1,NA,NA,NA,NA,NA,NA,4,3,1,NA,3.5,1,NA,1,40,IT,2,NA,50000,5000,1,2,NA,5,5,4,1016,US,United States,0
855,NA,1,20,1,NA,NA,NA,NA,NA,NA,2,3.1,1,NA,NA,2,0,2,NA,n/a,2,NA,0,0,1,2,NA,2,5,1,846,US,United States,0
1267,13.2053.00,1,48,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.65,1,NA,1,40,Underwriting Analyst,2,NA,NA,NA,2,1,1,7,7,7,1226,US,United States,0
1268,13.2053.00,1,48,1,NA,NA,NA,NA,NA,NA,5,3.5,1,NA,3.65,1,NA,1,40,Underwriting Analyst,2,NA,NA,NA,2,1,1,7,7,7,1226,US,United States,0
346,13.1111.00,2,39,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,2.9,1,NA,1,30,Consultant,2,NA,15000,2000,2,1,1,4,5,5,344,US,United States,0
1243,29.1141.00,2,32,1,NA,NA,NA,NA,NA,NA,4,3.75,1,NA,3.21,1,NA,1,40,Nurse,2,NA,64000,1100,2,1,5,7,7,7,1210,US,United States,0
